TripID,DepartureLocationCountry,DepartureLocationCity,ArrivalLocationCountry,ArrivalLocationCity,ShippingType,ShippingTypeDescription,Purpose,OutOfPolicy,EntitiyCode,BusinessUnit,HotelNights,NetCosts
52318,AU,Sydney,AU,Brisbane,13,BMW 3 diesel,Customer Visit,Yes,8000,Marketing,3,1200
52320,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,10000,Sales,2,3600
52321,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Customer Visit,No,6000,Office Management,3,1350
52328,DE,Hamburg,FR,Paris,13,BMW 3 diesel,Conference/Exhibition,No,10000,Sales,5,750
52330,DE,Berlin,GB,London,4,Train,Conference/Exhibition,No,10000,Value Engineering,3,3450
52334,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,7000,Marketing,5,3000
52347,BR,Ṣo Paulo,JP,Tokyo,10,Economy Flight,Conference/Exhibition,No,10000,Sales,4,900
52348,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,10000,Sales,6,450
52351,DE,Berlin,GB,London,4,Train,Internal Business Trip,No,6000,Value Engineering,1,3450
52352,ZA,Cape Town,ZA,Johannesburg,14,Volkswagen Golf diesel,Customer Visit,Yes,8000,Sales,4,1200
52355,AU,Sydney,SG,Singapore,10,Economy Flight,Enablement,No,10000,Customer Support,3,750
52359,DE,Berlin,ES,Madrid,14,Volkswagen Golf diesel,Enablement,No,8000,Office Management,3,750
52360,DE,Berlin,ES,Madrid,13,BMW 3 diesel,Conference/Exhibition,No,8000,Sales,3,1800
52363,US,New York,CA,Toronto,12,Business Class Flight,Customer Visit,Yes,6000,Services,3,2700
52370,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,9000,Sales,4,1350
52371,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Customer Visit,No,7000,Value Engineering,1,450
52383,CN,Beijing,IN,New Delhi,4,Train,Customer Visit,No,7000,Executive Management,4,3150
52386,US,New York,MX,Mexico City,4,Train,Conference/Exhibition,No,9000,Legal,4,1500
52394,CN,Beijing,US,New York,11,First Class Flight,Customer Visit,Yes,8000,Customer Support,3,2550
52398,AU,Sydney,SG,Singapore,10,Economy Flight,Internal Business Trip,No,7000,Sales,2,1200
52399,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,9000,Value Engineering,3,2400
52400,BR,Ṣo Paulo,AR,Buenos Aires,10,Economy Flight,Conference/Exhibition,No,9000,Executive Management,3,3900
52406,DE,Berlin,ES,Madrid,12,Business Class Flight,Customer Visit,No,9000,Sales,1,300
52410,AU,Sydney,AU,Brisbane,15,Volkswagen Golf petrol,Internal Business Trip,No,10000,Executive Management,1,900
52411,US,New York,JP,Tokyo,12,Business Class Flight,Conference/Exhibition,No,6000,Operations,4,450
52415,AU,Sydney,AU,Brisbane,15,Volkswagen Golf petrol,Customer Visit,No,8000,Marketing,1,1500
52418,AU,Sydney,AU,Melbourne,15,Volkswagen Golf petrol,Enablement,No,10000,Value Engineering,2,450
52419,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,9000,Sales,5,300
52422,DE,Berlin,ES,Madrid,12,Business Class Flight,Customer Visit,No,6000,Operations,1,3300
52425,CN,Beijing,IN,New Delhi,12,Business Class Flight,Customer Visit,Yes,8000,Marketing,2,450
52428,CN,Beijing,GB,London,10,Economy Flight,Customer Visit,No,8000,Marketing,5,3600
52429,CN,Beijing,RU,Moscow,13,BMW 3 diesel,Customer Visit,Yes,7000,Services,6,1800
52433,CN,Beijing,AU,Sydney,4,Train,Conference/Exhibition,Yes,8000,Operations,3,3450
52434,BR,Ṣo Paulo,PT,Lisbon,10,Economy Flight,Customer Visit,No,8000,Executive Management,2,900
52439,DE,Hamburg,FR,Paris,13,BMW 3 diesel,Enablement,No,10000,Ecosystem,2,3150
52453,AU,Sydney,US,Los Angeles,12,Business Class Flight,Conference/Exhibition,No,7000,Executive Management,5,750
52456,US,New York,MX,Mexico City,12,Business Class Flight,Conference/Exhibition,No,10000,Sales,2,1800
52466,US,New York,MX,Mexico City,12,Business Class Flight,Conference/Exhibition,Yes,7000,Sales,2,3600
52479,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,10000,Services,3,1500
52482,US,New York,FR,Paris,4,Train,Customer Visit,No,9000,Office Management,2,450
52483,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,9000,Services,4,1200
52489,DE,Berlin,GB,London,12,Business Class Flight,Conference/Exhibition,No,7000,Sales,5,3900
52490,DE,Berlin,ES,Madrid,4,Train,Customer Visit,No,10000,Sales,6,1500
52498,MX,Mexico City,US,Miami,15,Volkswagen Golf petrol,Partner Visit,No,9000,Marketing,4,3150
52509,DE,Berlin,ES,Madrid,12,Business Class Flight,Customer Visit,No,8000,Executive Management,1,2850
52511,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,10000,Services,2,3000
52512,US,New York,MX,Mexico City,12,Business Class Flight,Conference/Exhibition,Yes,8000,Sales,2,3300
52516,BR,Ṣo Paulo,JP,Tokyo,12,Business Class Flight,Conference/Exhibition,Yes,6000,Sales,3,2400
52518,US,New York,MX,Mexico City,4,Train,Customer Visit,No,7000,Services,5,900
52529,ZA,Cape Town,ZA,Johannesburg,13,BMW 3 diesel,Conference/Exhibition,No,9000,Sales,2,3600
52530,CN,Beijing,RU,Moscow,17,Fiat 500 electric,Conference/Exhibition,No,9000,Engineering,2,1200
52532,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,10000,Operations,1,2850
52533,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,6000,Executive Management,1,2850
52541,US,New York,MX,Mexico City,12,Business Class Flight,Conference/Exhibition,Yes,6000,Customer Support,1,1800
52544,AU,Sydney,US,Los Angeles,12,Business Class Flight,Conference/Exhibition,Yes,9000,Sales,2,3600
52551,CN,Beijing,RU,Moscow,4,Train,Enablement,No,10000,Customer Support,2,1200
52557,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,10000,Value Engineering,3,3600
52559,CN,Beijing,US,New York,12,Business Class Flight,Customer Visit,Yes,6000,Customer Support,2,2550
52563,US,New York,CA,Toronto,13,BMW 3 diesel,Customer Visit,No,10000,Value Engineering,5,3000
52570,DE,Berlin,ES,Madrid,14,Volkswagen Golf diesel,Customer Visit,No,7000,Sales,4,1500
52572,CN,Beijing,IN,New Delhi,10,Economy Flight,Conference/Exhibition,No,8000,Customer Support,5,1500
52573,AU,Sydney,US,Los Angeles,10,Economy Flight,Customer Visit,No,10000,Ecosystem,2,2400
52576,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,9000,Sales,3,1200
52583,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Enablement,No,10000,Marketing,1,1200
52584,CN,Beijing,RU,Moscow,12,Business Class Flight,Internal Business Trip,Yes,8000,Marketing,2,2850
52590,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,7000,Services,2,2850
52593,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Internal Business Trip,No,10000,Sales,4,450
52594,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,7000,Sales,4,2400
52598,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,9000,Value Engineering,3,1500
52600,DE,Berlin,NL,Amsterdam,14,Volkswagen Golf diesel,Customer Visit,Yes,6000,Sales,3,900
52601,AU,Sydney,US,Los Angeles,10,Economy Flight,Customer Visit,No,8000,Services,3,900
52603,MX,Mexico City,US,Miami,13,BMW 3 diesel,Customer Visit,No,10000,Marketing,2,450
52606,CN,Beijing,IN,New Delhi,13,BMW 3 diesel,Customer Visit,Yes,6000,Sales,5,2850
52610,AU,Sydney,US,Los Angeles,10,Economy Flight,Conference/Exhibition,No,8000,Operations,2,1800
52621,CN,Beijing,AU,Sydney,10,Economy Flight,Conference/Exhibition,No,8000,Customer Support,6,2400
52622,AU,Sydney,US,Los Angeles,10,Economy Flight,Conference/Exhibition,No,10000,Executive Management,5,3000
52626,BR,Ṣo Paulo,ZA,Johannesburg,12,Business Class Flight,Customer Visit,Yes,9000,Marketing,1,1500
52628,BR,Ṣo Paulo,ZA,Johannesburg,12,Business Class Flight,Internal Business Trip,Yes,8000,Sales,4,2700
52635,CN,Beijing,RU,Moscow,13,BMW 3 diesel,Customer Visit,No,9000,Ecosystem,4,3450
52639,CN,Beijing,IN,New Delhi,10,Economy Flight,Customer Visit,No,7000,Marketing,3,1200
52640,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,10000,Marketing,1,3900
52644,CN,Beijing,IN,New Delhi,10,Economy Flight,Customer Visit,No,7000,Marketing,6,1800
52653,BR,Ṣo Paulo,JP,Tokyo,10,Economy Flight,Customer Visit,No,6000,Sales,3,2250
52661,JP,Fukuoka,JP,Tokyo,14,Volkswagen Golf diesel,Enablement,No,6000,Ecosystem,2,2700
52668,DE,Berlin,ES,Madrid,12,Business Class Flight,Conference/Exhibition,Yes,8000,Sales,1,2850
52669,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,7000,Customer Support,6,1800
52672,MX,Mexico City,US,Miami,16,BMW 3 plugin hybrid,Customer Visit,Yes,9000,Marketing,5,750
52682,BR,Ṣo Paulo,PT,Lisbon,10,Economy Flight,Conference/Exhibition,No,9000,Sales,4,1800
52683,CN,Beijing,IN,New Delhi,10,Economy Flight,Enablement,No,9000,Sales,3,1500
52686,CN,Beijing,RU,Moscow,12,Business Class Flight,Customer Visit,Yes,10000,Marketing,2,2700
52689,US,New York,MX,Mexico City,14,Volkswagen Golf diesel,Customer Visit,No,7000,Value Engineering,1,1050
52691,AU,Sydney,US,Los Angeles,10,Economy Flight,Conference/Exhibition,No,9000,Ecosystem,3,3300
52698,AU,Sydney,US,Los Angeles,12,Business Class Flight,Customer Visit,No,8000,Marketing,5,3450
52699,CN,Beijing,IN,New Delhi,12,Business Class Flight,Customer Visit,No,9000,Sales,1,450
52710,MX,Mexico City,US,Miami,15,Volkswagen Golf petrol,Conference/Exhibition,No,6000,Operations,3,1200
52712,US,New York,MX,Mexico City,12,Business Class Flight,Customer Visit,No,10000,Customer Support,2,2400
52719,AU,Sydney,US,Los Angeles,10,Economy Flight,Internal Business Trip,No,9000,Engineering,3,2400
52722,AU,Sydney,AU,Melbourne,14,Volkswagen Golf diesel,Customer Visit,No,10000,Product Management,2,2700
52728,BR,Ṣo Paulo,AR,Buenos Aires,10,Economy Flight,Customer Visit,No,10000,Marketing,5,2100
52735,CN,Beijing,RU,Moscow,10,Economy Flight,Internal Business Trip,No,6000,Sales,5,3600
52736,DE,Berlin,ES,Madrid,13,BMW 3 diesel,Customer Visit,No,9000,Marketing,6,1200
52738,MX,Mexico City,US,Miami,16,BMW 3 plugin hybrid,Customer Visit,No,8000,Value Engineering,5,300
52741,AU,Sydney,AU,Perth,14,Volkswagen Golf diesel,Internal Business Trip,Yes,9000,Value Engineering,2,1800
52775,CN,Beijing,IN,New Delhi,10,Economy Flight,Customer Visit,No,9000,Marketing,1,2700
52780,DE,Berlin,IT,Rome,16,BMW 3 plugin hybrid,Conference/Exhibition,No,10000,Customer Support,4,1800
52789,US,New York,CA,Toronto,14,Volkswagen Golf diesel,Conference/Exhibition,No,9000,Customer Support,5,750
52793,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Internal Business Trip,No,7000,Sales,5,2550
52794,MX,Mexico City,US,Miami,14,Volkswagen Golf diesel,Conference/Exhibition,No,7000,Marketing,3,3600
52795,AU,Sydney,SG,Singapore,10,Economy Flight,Partner Visit,No,10000,Sales,4,2400
52796,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,9000,Engineering,1,2250
52798,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Conference/Exhibition,No,8000,Marketing,2,450
52817,AU,Sydney,US,Los Angeles,12,Business Class Flight,Internal Business Trip,Yes,8000,Services,3,900
52825,MX,Mexico City,US,Miami,15,Volkswagen Golf petrol,Conference/Exhibition,Yes,8000,Sales,3,3600
52832,CN,Beijing,AU,Sydney,12,Business Class Flight,Customer Visit,No,6000,Ecosystem,3,3150
52833,AU,Sydney,AU,Melbourne,13,BMW 3 diesel,Conference/Exhibition,Yes,8000,Sales,4,3450
52835,AU,Sydney,AU,Perth,13,BMW 3 diesel,Conference/Exhibition,Yes,8000,Ecosystem,1,3150
52836,AU,Sydney,US,Los Angeles,10,Economy Flight,Customer Visit,No,7000,Marketing,5,300
52843,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,9000,Sales,6,2850
52847,DE,Berlin,NL,Amsterdam,4,Train,Customer Visit,No,10000,Marketing,2,2550
52853,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Customer Visit,Yes,7000,Sales,3,3000
52854,DE,Berlin,FR,Paris,14,Volkswagen Golf diesel,Customer Visit,No,6000,Executive Management,2,3150
52865,US,New York,CA,Toronto,12,Business Class Flight,Conference/Exhibition,Yes,8000,Value Engineering,1,3150
52870,AU,Sydney,US,Los Angeles,11,First Class Flight,Internal Business Trip,Yes,8000,Value Engineering,1,3150
52877,DE,Berlin,IT,Rome,12,Business Class Flight,Customer Visit,No,6000,Services,3,3000
52879,DE,Berlin,ES,Madrid,11,First Class Flight,Conference/Exhibition,No,10000,Value Engineering,1,2850
52886,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,6000,Sales,4,3150
52887,DE,Berlin,GB,London,4,Train,Customer Visit,No,6000,Sales,2,3150
52890,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Conference/Exhibition,Yes,9000,Value Engineering,2,450
52893,AU,Sydney,AU,Perth,17,Fiat 500 electric,Internal Business Trip,No,8000,Value Engineering,3,1500
52894,AU,Sydney,AU,Brisbane,14,Volkswagen Golf diesel,Enablement,No,10000,Value Engineering,3,3300
52895,US,New York,MX,Mexico City,12,Business Class Flight,Customer Visit,Yes,6000,Customer Support,3,2400
52899,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,8000,Executive Management,2,900
52908,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,8000,Sales,2,1500
52909,MX,Mexico City,US,Miami,13,BMW 3 diesel,Conference/Exhibition,No,9000,Customer Support,2,1500
52910,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Internal Business Trip,No,7000,Sales,6,900
52912,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,7000,Sales,1,3300
52926,CN,Beijing,RU,Moscow,15,Volkswagen Golf petrol,Conference/Exhibition,No,8000,Sales,5,1500
52936,AU,Sydney,CN,Beijing,12,Business Class Flight,Conference/Exhibition,No,9000,Office Management,3,2550
52938,DE,Berlin,ES,Madrid,12,Business Class Flight,Conference/Exhibition,Yes,7000,Customer Support,6,3000
52944,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Internal Business Trip,No,8000,Legal,3,450
52948,DE,Hamburg,FR,Paris,14,Volkswagen Golf diesel,Customer Visit,No,9000,Sales,1,3150
52949,DE,Berlin,GB,London,4,Train,Internal Business Trip,No,9000,Operations,3,2550
52950,AU,Sydney,CN,Beijing,16,BMW 3 plugin hybrid,Conference/Exhibition,No,7000,Sales,1,3600
52954,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,6000,Marketing,2,1500
52955,DE,Berlin,FR,Paris,12,Business Class Flight,Conference/Exhibition,No,10000,Product Management,5,1650
52958,BR,Ṣo Paulo,AR,Buenos Aires,14,Volkswagen Golf diesel,Customer Visit,No,6000,Sales,6,1200
52959,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Enablement,No,7000,Sales,3,450
52960,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Enablement,No,6000,Office Management,1,2550
52962,ZA,Cape Town,ZA,Johannesburg,13,BMW 3 diesel,Conference/Exhibition,No,8000,Executive Management,4,2850
52965,CN,Beijing,IN,New Delhi,4,Train,Conference/Exhibition,No,7000,Sales,4,3600
52966,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,6000,Sales,1,2700
52969,AU,Sydney,SG,Singapore,12,Business Class Flight,Customer Visit,Yes,10000,Customer Support,2,300
52971,AU,Sydney,US,Los Angeles,10,Economy Flight,Customer Visit,No,9000,Marketing,5,3150
52972,AU,Sydney,AU,Brisbane,13,BMW 3 diesel,Customer Visit,No,10000,Marketing,5,2700
52975,DE,Berlin,ES,Madrid,15,Volkswagen Golf petrol,Conference/Exhibition,No,7000,Executive Management,6,2250
52978,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,8000,Sales,1,3000
52981,DE,Berlin,NL,Amsterdam,16,BMW 3 plugin hybrid,Conference/Exhibition,Yes,6000,Ecosystem,3,450
52984,DE,Berlin,ES,Madrid,12,Business Class Flight,Enablement,Yes,7000,Sales,2,1200
52992,AU,Sydney,US,Los Angeles,11,First Class Flight,Customer Visit,Yes,6000,Office Management,2,1800
52994,AU,Sydney,AU,Perth,15,Volkswagen Golf petrol,Customer Visit,No,10000,Product Management,5,3000
52995,AU,Sydney,AU,Brisbane,13,BMW 3 diesel,Customer Visit,No,10000,Sales,2,750
52999,BR,Ṣo Paulo,JP,Tokyo,10,Economy Flight,Conference/Exhibition,No,6000,Customer Support,3,3150
53007,CN,Beijing,IN,New Delhi,10,Economy Flight,Conference/Exhibition,No,6000,Customer Support,3,3150
53008,AU,Sydney,US,Los Angeles,10,Economy Flight,Conference/Exhibition,No,10000,Customer Support,3,900
53012,US,New York,CA,Toronto,12,Business Class Flight,Customer Visit,Yes,9000,Operations,3,1500
53017,AU,Sydney,SG,Singapore,12,Business Class Flight,Partner Visit,No,9000,Value Engineering,3,900
53020,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Partner Visit,No,6000,Marketing,2,1950
53025,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,10000,Marketing,5,3450
53027,US,New York,MX,Mexico City,14,Volkswagen Golf diesel,Conference/Exhibition,No,6000,Legal,5,2400
53029,CN,Beijing,RU,Moscow,12,Business Class Flight,Enablement,No,10000,Value Engineering,4,2250
53030,AU,Sydney,AU,Brisbane,15,Volkswagen Golf petrol,Customer Visit,No,6000,Sales,2,450
53037,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,10000,Value Engineering,1,1500
53041,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,10000,Sales,3,3000
53046,CN,Beijing,IN,New Delhi,13,BMW 3 diesel,Customer Visit,No,6000,Sales,2,900
53053,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,9000,Sales,3,3150
53056,BR,Ṣo Paulo,AR,Buenos Aires,13,BMW 3 diesel,Conference/Exhibition,No,7000,Sales,4,900
53061,DE,Berlin,FR,Paris,12,Business Class Flight,Internal Business Trip,Yes,9000,Marketing,4,300
53065,BR,Ṣo Paulo,JP,Tokyo,10,Economy Flight,Conference/Exhibition,No,6000,Sales,5,3000
53067,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,7000,Office Management,4,750
53074,AU,Sydney,US,Los Angeles,10,Economy Flight,Customer Visit,No,9000,Sales,1,450
53075,BR,Ṣo Paulo,PT,Lisbon,12,Business Class Flight,Conference/Exhibition,No,10000,Sales,3,1800
53079,AU,Sydney,AU,Melbourne,13,BMW 3 diesel,Conference/Exhibition,Yes,8000,Marketing,5,3600
53080,CN,Beijing,RU,Moscow,12,Business Class Flight,Conference/Exhibition,No,7000,Operations,5,2700
53085,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,6000,Marketing,3,3750
53086,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Internal Business Trip,No,6000,Executive Management,2,3600
53087,BR,Ṣo Paulo,AR,Buenos Aires,13,BMW 3 diesel,Customer Visit,No,10000,Sales,4,3000
53094,CN,Beijing,AU,Sydney,15,Volkswagen Golf petrol,Enablement,No,8000,Value Engineering,1,1800
53104,AU,Sydney,US,Los Angeles,10,Economy Flight,Conference/Exhibition,No,9000,Sales,3,1800
53107,BR,Ṣo Paulo,PT,Lisbon,10,Economy Flight,Customer Visit,No,8000,Sales,3,2700
53113,AU,Sydney,NZ,Auckland,12,Business Class Flight,Customer Visit,No,10000,Sales,2,3300
53114,ZA,Cape Town,ZA,Johannesburg,15,Volkswagen Golf petrol,Customer Visit,No,10000,Legal,6,450
53117,CN,Beijing,IN,New Delhi,12,Business Class Flight,Partner Visit,Yes,6000,Value Engineering,3,2850
53124,ZA,Cape Town,ZA,Johannesburg,14,Volkswagen Golf diesel,Conference/Exhibition,No,10000,Sales,3,3300
53127,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,6000,Sales,1,1500
53129,DE,Berlin,ES,Madrid,12,Business Class Flight,Customer Visit,No,9000,Marketing,3,2700
53130,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,8000,Ecosystem,3,900
53134,BR,Ṣo Paulo,AR,Buenos Aires,17,Fiat 500 electric,Customer Visit,No,9000,Sales,3,2700
53135,DE,Berlin,FR,Paris,4,Train,Conference/Exhibition,No,9000,Sales,1,1200
53136,CN,Beijing,IN,New Delhi,10,Economy Flight,Conference/Exhibition,No,10000,Operations,2,3750
53139,AU,Sydney,AU,Perth,13,BMW 3 diesel,Customer Visit,No,10000,Marketing,3,750
53140,CN,Beijing,RU,Moscow,10,Economy Flight,Customer Visit,No,6000,Operations,2,1200
53142,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Customer Visit,Yes,10000,Value Engineering,3,2700
53144,DE,Berlin,GB,London,4,Train,Customer Visit,No,6000,Sales,4,300
53145,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,8000,Sales,2,2700
53146,US,New York,CA,Toronto,16,BMW 3 plugin hybrid,Conference/Exhibition,No,9000,Sales,1,1200
53150,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,8000,Customer Support,3,2850
53154,AU,Sydney,US,Los Angeles,12,Business Class Flight,Conference/Exhibition,No,6000,Marketing,3,3600
53155,DE,Berlin,GB,London,4,Train,Conference/Exhibition,No,8000,Executive Management,1,900
53164,BR,Ṣo Paulo,AR,Buenos Aires,13,BMW 3 diesel,Conference/Exhibition,Yes,10000,Marketing,3,2400
53165,BR,Ṣo Paulo,JP,Tokyo,10,Economy Flight,Conference/Exhibition,No,10000,Services,2,3150
53166,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,6000,Sales,1,900
53168,BR,Ṣo Paulo,AR,Buenos Aires,10,Economy Flight,Customer Visit,No,9000,Marketing,5,2700
53169,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,10000,Ecosystem,4,2250
53173,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Partner Visit,No,7000,Sales,2,2250
53174,CN,Beijing,RU,Moscow,10,Economy Flight,Customer Visit,No,10000,Sales,3,3000
53178,CN,Beijing,RU,Moscow,15,Volkswagen Golf petrol,Conference/Exhibition,No,9000,Sales,3,900
53182,BR,Ṣo Paulo,JP,Tokyo,10,Economy Flight,Customer Visit,No,9000,Marketing,5,2550
53185,AU,Sydney,SG,Singapore,12,Business Class Flight,Customer Visit,Yes,6000,Customer Support,1,1800
53188,AU,Sydney,US,Los Angeles,10,Economy Flight,Customer Visit,No,6000,Sales,5,900
53190,DE,Berlin,FR,Paris,12,Business Class Flight,Conference/Exhibition,Yes,6000,Operations,2,300
53192,AU,Sydney,CN,Beijing,10,Economy Flight,Conference/Exhibition,No,10000,Marketing,3,3600
